symbol,base,quote,exchange,type,active
ORDI/USDT:USDT,ORDI,USDT,kucoin,swap,True
OXT/USDT:USDT,OXT,USDT,kucoin,swap,True
PARTI/USDT:USDT,PARTI,USDT,kucoin,swap,True
PAXG/USDT:USDT,PAXG,USDT,kucoin,swap,True
PAYP/USDT:USDT,PAYP,USDT,kucoin,swap,True
PENDLE/USDT:USDT,PENDLE,USDT,kucoin,swap,True
PENGU/USDT:USDT,PENGU,USDT,kucoin,swap,True
PEOPLE/USDT:USDT,PEOPLE,USDT,kucoin,swap,True
PEPE/USDC:USDC,PEPE,USDC,kucoin,swap,True
PHA/USDT:USDT,PHA,USDT,kucoin,swap,True
PHB/USDT:USDT,PHB,USDT,kucoin,swap,True
PIEVERSE/USDT:USDT,PIEVERSE,USDT,kucoin,swap,True
PIPPIN/USDT:USDT,PIPPIN,USDT,kucoin,swap,True
PIXEL/USDT:USDT,PIXEL,USDT,kucoin,swap,True
PLAI/USDT:USDT,PLAI,USDT,kucoin,swap,True
PLTR/USDT:USDT,PLTR,USDT,kucoin,swap,True
PLUME/USDT:USDT,PLUME,USDT,kucoin,swap,True
PNUT/USDT:USDT,PNUT,USDT,kucoin,swap,True
POL/USDT:USDT,POL,USDT,kucoin,swap,True
POLYX/USDT:USDT,POLYX,USDT,kucoin,swap,True
POPCAT/USDT:USDT,POPCAT,USDT,kucoin,swap,True
PORTAL/USDT:USDT,PORTAL,USDT,kucoin,swap,True
POWER/USDT:USDT,POWER,USDT,kucoin,swap,True
POWR/USDT:USDT,POWR,USDT,kucoin,swap,True
PRCL/USDT:USDT,PRCL,USDT,kucoin,swap,True
PRL/USDT:USDT,PRL,USDT,kucoin,swap,True
PROMPT/USDT:USDT,PROMPT,USDT,kucoin,swap,True
PROM/USDT:USDT,PROM,USDT,kucoin,swap,True
PROVE/USDT:USDT,PROVE,USDT,kucoin,swap,True
PTB/USDT:USDT,PTB,USDT,kucoin,swap,True
PUFFER/USDT:USDT,PUFFER,USDT,kucoin,swap,True
PUMP/USDT:USDT,PUMP,USDT,kucoin,swap,True
PYTH/USDT:USDT,PYTH,USDT,kucoin,swap,True
QNT/USDT:USDT,QNT,USDT,kucoin,swap,True
QTUM/USDT:USDT,QTUM,USDT,kucoin,swap,True
Q/USDT:USDT,Q,USDT,kucoin,swap,True
RARE/USDT:USDT,RARE,USDT,kucoin,swap,True
RAVE/USDT:USDT,RAVE,USDT,kucoin,swap,True
RAY/USDT:USDT,RAY,USDT,kucoin,swap,True
RDNT/USDT:USDT,RDNT,USDT,kucoin,swap,True
RECALL/USDT:USDT,RECALL,USDT,kucoin,swap,True
REDSTONE/USDT:USDT,REDSTONE,USDT,kucoin,swap,True
RENDER/USDT:USDT,RENDER,USDT,kucoin,swap,True
RESOLV/USDT:USDT,RESOLV,USDT,kucoin,swap,True
REZ/USDT:USDT,REZ,USDT,kucoin,swap,True
RIF/USDT:USDT,RIF,USDT,kucoin,swap,True
RIVER/USDT:USDT,RIVER,USDT,kucoin,swap,True
RLS/USDT:USDT,RLS,USDT,kucoin,swap,True
RNBW/USDT:USDT,RNBW,USDT,kucoin,swap,True
ROAM/USDT:USDT,ROAM,USDT,kucoin,swap,True
ROBO/USDT:USDT,ROBO,USDT,kucoin,swap,True
RON/USDT:USDT,RON,USDT,kucoin,swap,True
ROSE/USDT:USDT,ROSE,USDT,kucoin,swap,True
RSR/USDT:USDT,RSR,USDT,kucoin,swap,True
RUNE/USDT:USDT,RUNE,USDT,kucoin,swap,True
RVN/USDT:USDT,RVN,USDT,kucoin,swap,True
SAGA/USDT:USDT,SAGA,USDT,kucoin,swap,True
SAHARA/USDT:USDT,SAHARA,USDT,kucoin,swap,True
SAND/USDT:USDT,SAND,USDT,kucoin,swap,True
SAPIEN/USDT:USDT,SAPIEN,USDT,kucoin,swap,True
SCR/USDT:USDT,SCR,USDT,kucoin,swap,True
SEI/USDT:USDT,SEI,USDT,kucoin,swap,True
SENT/USDT:USDT,SENT,USDT,kucoin,swap,True
SFP/USDT:USDT,SFP,USDT,kucoin,swap,True
SHELL/USDT:USDT,SHELL,USDT,kucoin,swap,True
SHIB/USDT:USDT,SHIB,USDT,kucoin,swap,True
SIGN/USDT:USDT,SIGN,USDT,kucoin,swap,True
SIREN/USDT:USDT,SIREN,USDT,kucoin,swap,True
SKL/USDT:USDT,SKL,USDT,kucoin,swap,True
SKR/USDT:USDT,SKR,USDT,kucoin,swap,True
SKYAI/USDT:USDT,SKYAI,USDT,kucoin,swap,True
SKY/USDT:USDT,SKY,USDT,kucoin,swap,True
SNX/USDT:USDT,SNX,USDT,kucoin,swap,True
SOLAYER/USDT:USDT,SOLAYER,USDT,kucoin,swap,True
SOL/USDC:USDC,SOL,USDC,kucoin,swap,True
SOL/USD:SOL,SOL,USD,kucoin,swap,True
SOLV/USDT:USDT,SOLV,USDT,kucoin,swap,True
SOMI/USDT:USDT,SOMI,USDT,kucoin,swap,True
SONIC/USDT:USDT,SONIC,USDT,kucoin,swap,True
SOON/USDT:USDT,SOON,USDT,kucoin,swap,True
SOPH/USDT:USDT,SOPH,USDT,kucoin,swap,True
SPACE/USDT:USDT,SPACE,USDT,kucoin,swap,True
SPELL/USDT:USDT,SPELL,USDT,kucoin,swap,True
SPK/USDT:USDT,SPK,USDT,kucoin,swap,True
SPORTFUN/USDT:USDT,SPORTFUN,USDT,kucoin,swap,True
SPX/USDT:USDT,SPX,USDT,kucoin,swap,True
SQD/USDT:USDT,SQD,USDT,kucoin,swap,True
SSV/USDT:USDT,SSV,USDT,kucoin,swap,True
STABLE/USDT:USDT,STABLE,USDT,kucoin,swap,True
STBL/USDT:USDT,STBL,USDT,kucoin,swap,True
STEEM/USDT:USDT,STEEM,USDT,kucoin,swap,True
STG/USDT:USDT,STG,USDT,kucoin,swap,True
STORJ/USDT:USDT,STORJ,USDT,kucoin,swap,True
STO/USDT:USDT,STO,USDT,kucoin,swap,True
STRK/USDT:USDT,STRK,USDT,kucoin,swap,True
STX/USDT:USDT,STX,USDT,kucoin,swap,True
SUI/USDC:USDC,SUI,USDC,kucoin,swap,True
SUI/USD:SUI,SUI,USD,kucoin,swap,True
SUI/USDT:USDT,SUI,USDT,kucoin,swap,True
SUN/USDT:USDT,SUN,USDT,kucoin,swap,True
SUPER/USDT:USDT,SUPER,USDT,kucoin,swap,True
SUPRA/USDT:USDT,SUPRA,USDT,kucoin,swap,True
S/USDT:USDT,S,USDT,kucoin,swap,True
SUSHI/USDT:USDT,SUSHI,USDT,kucoin,swap,True
SWARMS/USDT:USDT,SWARMS,USDT,kucoin,swap,True
SXP/USDT:USDT,SXP,USDT,kucoin,swap,True
SXT/USDT:USDT,SXT,USDT,kucoin,swap,True
SYRUP/USDT:USDT,SYRUP,USDT,kucoin,swap,True
TAC/USDT:USDT,TAC,USDT,kucoin,swap,True
TAG/USDT:USDT,TAG,USDT,kucoin,swap,True
TAIKO/USDT:USDT,TAIKO,USDT,kucoin,swap,True
TAKE/USDT:USDT,TAKE,USDT,kucoin,swap,True
TAO/USDT:USDT,TAO,USDT,kucoin,swap,True
TA/USDT:USDT,TA,USDT,kucoin,swap,True
THETA/USDT:USDT,THETA,USDT,kucoin,swap,True
THE/USDT:USDT,THE,USDT,kucoin,swap,True
TIA/USDT:USDT,TIA,USDT,kucoin,swap,True
TNSR/USDT:USDT,TNSR,USDT,kucoin,swap,True
TON/USDT:USDT,TON,USDT,kucoin,swap,True
TOSHI/USDT:USDT,TOSHI,USDT,kucoin,swap,True
TOWNS/USDT:USDT,TOWNS,USDT,kucoin,swap,True
TRADOOR/USDT:USDT,TRADOOR,USDT,kucoin,swap,True
TRB/USDT:USDT,TRB,USDT,kucoin,swap,True
TREE/USDT:USDT,TREE,USDT,kucoin,swap,True
TRIA/USDT:USDT,TRIA,USDT,kucoin,swap,True
TRUMP/USDT:USDT,TRUMP,USDT,kucoin,swap,True
TRUST/USDT:USDT,TRUST,USDT,kucoin,swap,True
TRUTH/USDT:USDT,TRUTH,USDT,kucoin,swap,True
TRU/USDT:USDT,TRU,USDT,kucoin,swap,True
TRX/USDT:USDT,TRX,USDT,kucoin,swap,True
TSLA/USDT:USDT,TSLA,USDT,kucoin,swap,True
TSTBSC/USDT:USDT,TSTBSC,USDT,kucoin,swap,True
TURBO/USDT:USDT,TURBO,USDT,kucoin,swap,True
TURTLE/USDT:USDT,TURTLE,USDT,kucoin,swap,True
T/USDT:USDT,T,USDT,kucoin,swap,True
TUT/USDT:USDT,TUT,USDT,kucoin,swap,True
TWT/USDT:USDT,TWT,USDT,kucoin,swap,True
UAI/USDT:USDT,UAI,USDT,kucoin,swap,True
UB/USDT:USDT,UB,USDT,kucoin,swap,True
UMA/USDT:USDT,UMA,USDT,kucoin,swap,True
UNI/USDT:USDT,UNI,USDT,kucoin,swap,True
USDC/USDT:USDT,USDC,USDT,kucoin,swap,True
USDG/USDT:USDT,USDG,USDT,kucoin,swap,True
USELESS/USDT:USDT,USELESS,USDT,kucoin,swap,True
USTC/USDT:USDT,USTC,USDT,kucoin,swap,True
USUAL/USDT:USDT,USUAL,USDT,kucoin,swap,True
US/USDT:USDT,US,USDT,kucoin,swap,True
U/USDT:USDT,U,USDT,kucoin,swap,True
VANA/USDT:USDT,VANA,USDT,kucoin,swap,True
VANRY/USDT:USDT,VANRY,USDT,kucoin,swap,True
VELO/USDT:USDT,VELO,USDT,kucoin,swap,True
VELVET/USDT:USDT,VELVET,USDT,kucoin,swap,True
VET/USDT:USDT,VET,USDT,kucoin,swap,True
VIC/USDT:USDT,VIC,USDT,kucoin,swap,True
VINE/USDT:USDT,VINE,USDT,kucoin,swap,True
VIRTUAL/USDT:USDT,VIRTUAL,USDT,kucoin,swap,True
VOOI/USDT:USDT,VOOI,USDT,kucoin,swap,True
VVV/USDT:USDT,VVV,USDT,kucoin,swap,True
WAL/USDT:USDT,WAL,USDT,kucoin,swap,True
WARD/USDT:USDT,WARD,USDT,kucoin,swap,True
WAVES/USDT:USDT,WAVES,USDT,kucoin,swap,True
WAXP/USDT:USDT,WAXP,USDT,kucoin,swap,True
WCT/USDT:USDT,WCT,USDT,kucoin,swap,True
WET/USDT:USDT,WET,USDT,kucoin,swap,True
WHITEWHALE/USDT:USDT,WHITEWHALE,USDT,kucoin,swap,True
WILD/USDT:USDT,WILD,USDT,kucoin,swap,True
WLD/USDT:USDT,WLD,USDT,kucoin,swap,True
WLFI/USDT:USDT,WLFI,USDT,kucoin,swap,True
WL/USDT:USDT,WL,USDT,kucoin,swap,True
WOO/USDT:USDT,WOO,USDT,kucoin,swap,True
WOTAMALAILE/USDT:USDT,WOTAMALAILE,USDT,kucoin,swap,True
W/USDT:USDT,W,USDT,kucoin,swap,True
XAG/USDT:USDT,XAG,USDT,kucoin,swap,True
XAI/USDT:USDT,XAI,USDT,kucoin,swap,True
XAN/USDT:USDT,XAN,USDT,kucoin,swap,True
XAUT/USDT:USDT,XAUT,USDT,kucoin,swap,True
BTC/USD:BTC-260626,BTC,USD,kucoin,future,True
BTC/USDC:USDC,BTC,USDC,kucoin,swap,True
BTC/USD:BTC,BTC,USD,kucoin,swap,True
XEC/USDT:USDT,XEC,USDT,kucoin,swap,True
XLM/USDT:USDT,XLM,USDT,kucoin,swap,True
XMR/USDT:USDT,XMR,USDT,kucoin,swap,True
XNY/USDT:USDT,XNY,USDT,kucoin,swap,True
XPD/USDT:USDT,XPD,USDT,kucoin,swap,True
XPIN/USDT:USDT,XPIN,USDT,kucoin,swap,True
XPL/USDT:USDT,XPL,USDT,kucoin,swap,True
XPT/USDT:USDT,XPT,USDT,kucoin,swap,True
XRP/USDC:USDC,XRP,USDC,kucoin,swap,True
XRP/USD:XRP,XRP,USD,kucoin,swap,True
XTZ/USDT:USDT,XTZ,USDT,kucoin,swap,True
XVG/USDT:USDT,XVG,USDT,kucoin,swap,True
XVS/USDT:USDT,XVS,USDT,kucoin,swap,True
YB/USDT:USDT,YB,USDT,kucoin,swap,True
YFI/USDT:USDT,YFI,USDT,kucoin,swap,True
YGG/USDT:USDT,YGG,USDT,kucoin,swap,True
ZAMA/USDT:USDT,ZAMA,USDT,kucoin,swap,True
ZBT/USDT:USDT,ZBT,USDT,kucoin,swap,True
ZEC/USDT:USDT,ZEC,USDT,kucoin,swap,True
ZEN/USDT:USDT,ZEN,USDT,kucoin,swap,True
ZEREBRO/USDT:USDT,ZEREBRO,USDT,kucoin,swap,True
ZETA/USDT:USDT,ZETA,USDT,kucoin,swap,True
ZIG/USDT:USDT,ZIG,USDT,kucoin,swap,True
ZIL/USDT:USDT,ZIL,USDT,kucoin,swap,True
ZKC/USDT:USDT,ZKC,USDT,kucoin,swap,True
ZKJ/USDT:USDT,ZKJ,USDT,kucoin,swap,True
ZKP/USDT:USDT,ZKP,USDT,kucoin,swap,True
ZK/USDT:USDT,ZK,USDT,kucoin,swap,True
ZORA/USDT:USDT,ZORA,USDT,kucoin,swap,True
ZRO/USDT:USDT,ZRO,USDT,kucoin,swap,True
ZRX/USDT:USDT,ZRX,USDT,kucoin,swap,True
