symbol,base,quote,exchange,type,active
NAORIS/USDT:USDT,NAORIS,USDT,bybit,swap,True
NEAR/USDT:USDT,NEAR,USDT,bybit,swap,True
NEO/USDT:USDT,NEO,USDT,bybit,swap,True
NEWT/USDT:USDT,NEWT,USDT,bybit,swap,True
NFP/USDT:USDT,NFP,USDT,bybit,swap,True
NIGHT/USDC:USDC,NIGHT,USDC,bybit,swap,True
NIGHT/USDT:USDT,NIGHT,USDT,bybit,swap,True
NIL/USDT:USDT,NIL,USDT,bybit,swap,True
NMR/USDT:USDT,NMR,USDT,bybit,swap,True
NOM/USDT:USDT,NOM,USDT,bybit,swap,True
NOT/USDC:USDC,NOT,USDC,bybit,swap,True
NOT/USDT:USDT,NOT,USDT,bybit,swap,True
NXPC/USDT:USDT,NXPC,USDT,bybit,swap,True
OGN/USDT:USDT,OGN,USDT,bybit,swap,True
OG/USDT:USDT,OG,USDT,bybit,swap,True
OKB/USDT:USDT,OKB,USDT,bybit,swap,True
OL/USDT:USDT,OL,USDT,bybit,swap,True
ONDO/USDC:USDC,ONDO,USDC,bybit,swap,True
ONDO/USDT:USDT,ONDO,USDT,bybit,swap,True
ONE/USDT:USDT,ONE,USDT,bybit,swap,True
ONG/USDT:USDT,ONG,USDT,bybit,swap,True
ONT/USDT:USDT,ONT,USDT,bybit,swap,True
OPEN/USDT:USDT,OPEN,USDT,bybit,swap,True
OPN/USDT:USDT,OPN,USDT,bybit,swap,True
OP/USDC:USDC,OP,USDC,bybit,swap,True
OP/USDT:USDT,OP,USDT,bybit,swap,True
ORBS/USDT:USDT,ORBS,USDT,bybit,swap,True
ORCA/USDT:USDT,ORCA,USDT,bybit,swap,True
ORDER/USDT:USDT,ORDER,USDT,bybit,swap,True
ORDI/USDC:USDC,ORDI,USDC,bybit,swap,True
ORDI/USDT:USDT,ORDI,USDT,bybit,swap,True
OXT/USDT:USDT,OXT,USDT,bybit,swap,True
PARTI/USDT:USDT,PARTI,USDT,bybit,swap,True
PAXG/USDC:USDC,PAXG,USDC,bybit,swap,True
PAXG/USDT:USDT,PAXG,USDT,bybit,swap,True
PEAQ/USDT:USDT,PEAQ,USDT,bybit,swap,True
PENDLE/USDC:USDC,PENDLE,USDC,bybit,swap,True
PENDLE/USDT:USDT,PENDLE,USDT,bybit,swap,True
PENGU/USDC:USDC,PENGU,USDC,bybit,swap,True
PENGU/USDT:USDT,PENGU,USDT,bybit,swap,True
PEOPLE/USDT:USDT,PEOPLE,USDT,bybit,swap,True
PHA/USDT:USDT,PHA,USDT,bybit,swap,True
PIEVERSE/USDT:USDT,PIEVERSE,USDT,bybit,swap,True
PIPPIN/USDT:USDT,PIPPIN,USDT,bybit,swap,True
PIXEL/USDT:USDT,PIXEL,USDT,bybit,swap,True
PLAYSOUT/USDT:USDT,PLAYSOUT,USDT,bybit,swap,True
PLUME/USDT:USDT,PLUME,USDT,bybit,swap,True
PNUT/USDC:USDC,PNUT,USDC,bybit,swap,True
PNUT/USDT:USDT,PNUT,USDT,bybit,swap,True
POL/USDC:USDC,POL,USDC,bybit,swap,True
POL/USDT:USDT,POL,USDT,bybit,swap,True
POLYX/USDT:USDT,POLYX,USDT,bybit,swap,True
PONKE/USDT:USDT,PONKE,USDT,bybit,swap,True
POPCAT/USDC:USDC,POPCAT,USDC,bybit,swap,True
POPCAT/USDT:USDT,POPCAT,USDT,bybit,swap,True
PORTAL/USDT:USDT,PORTAL,USDT,bybit,swap,True
POWER/USDT:USDT,POWER,USDT,bybit,swap,True
POWR/USDT:USDT,POWR,USDT,bybit,swap,True
PRL/USDT:USDT,PRL,USDT,bybit,swap,True
PROMPT/USDT:USDT,PROMPT,USDT,bybit,swap,True
PROM/USDT:USDT,PROM,USDT,bybit,swap,True
PROVE/USDT:USDT,PROVE,USDT,bybit,swap,True
PTB/USDT:USDT,PTB,USDT,bybit,swap,True
PUFFER/USDT:USDT,PUFFER,USDT,bybit,swap,True
PUMPBTC/USDT:USDT,PUMPBTC,USDT,bybit,swap,True
PUMPFUN/USDC:USDC,PUMPFUN,USDC,bybit,swap,True
PUMPFUN/USDT:USDT,PUMPFUN,USDT,bybit,swap,True
PUNDIX/USDT:USDT,PUNDIX,USDT,bybit,swap,True
PYR/USDT:USDT,PYR,USDT,bybit,swap,True
PYTH/USDT:USDT,PYTH,USDT,bybit,swap,True
QNT/USDT:USDT,QNT,USDT,bybit,swap,True
QTUM/USDT:USDT,QTUM,USDT,bybit,swap,True
Q/USDT:USDT,Q,USDT,bybit,swap,True
RARE/USDT:USDT,RARE,USDT,bybit,swap,True
RAVE/USDT:USDT,RAVE,USDT,bybit,swap,True
RAYDIUM/USDT:USDT,RAYDIUM,USDT,bybit,swap,True
RDNT/USDT:USDT,RDNT,USDT,bybit,swap,True
RECALL/USDT:USDT,RECALL,USDT,bybit,swap,True
RED/USDT:USDT,RED,USDT,bybit,swap,True
RENDER/USDT:USDT,RENDER,USDT,bybit,swap,True
REQ/USDT:USDT,REQ,USDT,bybit,swap,True
RESOLV/USDC:USDC,RESOLV,USDC,bybit,swap,True
RESOLV/USDT:USDT,RESOLV,USDT,bybit,swap,True
REZ/USDT:USDT,REZ,USDT,bybit,swap,True
RIVER/USDT:USDT,RIVER,USDT,bybit,swap,True
RLC/USDT:USDT,RLC,USDT,bybit,swap,True
RLS/USDT:USDT,RLS,USDT,bybit,swap,True
RLUSD/USDT:USDT,RLUSD,USDT,bybit,swap,True
ROAM/USDT:USDT,ROAM,USDT,bybit,swap,True
ROBO/USDT:USDT,ROBO,USDT,bybit,swap,True
RONIN/USDT:USDT,RONIN,USDT,bybit,swap,True
ROSE/USDT:USDT,ROSE,USDT,bybit,swap,True
RPL/USDT:USDT,RPL,USDT,bybit,swap,True
RSR/USDT:USDT,RSR,USDT,bybit,swap,True
RUNE/USDT:USDT,RUNE,USDT,bybit,swap,True
RVN/USDT:USDT,RVN,USDT,bybit,swap,True
SAFE/USDT:USDT,SAFE,USDT,bybit,swap,True
SAGA/USDT:USDT,SAGA,USDT,bybit,swap,True
SAHARA/USDC:USDC,SAHARA,USDC,bybit,swap,True
SAHARA/USDT:USDT,SAHARA,USDT,bybit,swap,True
SAND/USDT:USDT,SAND,USDT,bybit,swap,True
SAPIEN/USDT:USDT,SAPIEN,USDT,bybit,swap,True
SCRT/USDT:USDT,SCRT,USDT,bybit,swap,True
SCR/USDT:USDT,SCR,USDT,bybit,swap,True
SC/USDT:USDT,SC,USDT,bybit,swap,True
SEI/USDC:USDC,SEI,USDC,bybit,swap,True
SEI/USDT:USDT,SEI,USDT,bybit,swap,True
SENT/USDT:USDT,SENT,USDT,bybit,swap,True
SFP/USDT:USDT,SFP,USDT,bybit,swap,True
SHELL/USDT:USDT,SHELL,USDT,bybit,swap,True
SHIB1000/USDC:USDC,SHIB1000,USDC,bybit,swap,True
SHIB1000/USDT:USDT,SHIB1000,USDT,bybit,swap,True
SIGN/USDT:USDT,SIGN,USDT,bybit,swap,True
SIREN/USDT:USDT,SIREN,USDT,bybit,swap,True
SKL/USDT:USDT,SKL,USDT,bybit,swap,True
SKR/USDT:USDT,SKR,USDT,bybit,swap,True
SKY/USDT:USDT,SKY,USDT,bybit,swap,True
SLP/USDT:USDT,SLP,USDT,bybit,swap,True
SNT/USDT:USDT,SNT,USDT,bybit,swap,True
SNX/USDT:USDT,SNX,USDT,bybit,swap,True
SOLAYER/USDT:USDT,SOLAYER,USDT,bybit,swap,True
SOL/USDC:USDC,SOL,USDC,bybit,swap,True
SOL/USDT:USDT,SOL,USDT,bybit,swap,True
SOL/USDT:USDT-260410,SOL,USDT,bybit,future,True
SOL/USDT:USDT-260417,SOL,USDT,bybit,future,True
SOL/USDT:USDT-260424,SOL,USDT,bybit,future,True
SOL/USDT:USDT-260529,SOL,USDT,bybit,future,True
SOLV/USDT:USDT,SOLV,USDT,bybit,swap,True
SOMI/USDT:USDT,SOMI,USDT,bybit,swap,True
SONIC/USDT:USDT,SONIC,USDT,bybit,swap,True
SOON/USDT:USDT,SOON,USDT,bybit,swap,True
SOPH/USDT:USDT,SOPH,USDT,bybit,swap,True
SOSO/USDT:USDT,SOSO,USDT,bybit,swap,True
SPACE/USDT:USDT,SPACE,USDT,bybit,swap,True
SPELL/USDT:USDT,SPELL,USDT,bybit,swap,True
SPK/USDT:USDT,SPK,USDT,bybit,swap,True
SPORTFUN/USDT:USDT,SPORTFUN,USDT,bybit,swap,True
SPX/USDC:USDC,SPX,USDC,bybit,swap,True
SPX/USDT:USDT,SPX,USDT,bybit,swap,True
SQD/USDT:USDT,SQD,USDT,bybit,swap,True
SSV/USDT:USDT,SSV,USDT,bybit,swap,True
STABLE/USDT:USDT,STABLE,USDT,bybit,swap,True
STBL/USDT:USDT,STBL,USDT,bybit,swap,True
STEEM/USDT:USDT,STEEM,USDT,bybit,swap,True
STG/USDT:USDT,STG,USDT,bybit,swap,True
STORJ/USDT:USDT,STORJ,USDT,bybit,swap,True
STO/USDT:USDT,STO,USDT,bybit,swap,True
STRK/USDC:USDC,STRK,USDC,bybit,swap,True
STRK/USDT:USDT,STRK,USDT,bybit,swap,True
STX/USDT:USDT,STX,USDT,bybit,swap,True
SUI/USDC:USDC,SUI,USDC,bybit,swap,True
SUI/USDT:USDT,SUI,USDT,bybit,swap,True
SUN/USDT:USDT,SUN,USDT,bybit,swap,True
SUPER/USDT:USDT,SUPER,USDT,bybit,swap,True
S/USDT:USDT,S,USDT,bybit,swap,True
SUSHI/USDT:USDT,SUSHI,USDT,bybit,swap,True
SWARMS/USDT:USDT,SWARMS,USDT,bybit,swap,True
SXT/USDT:USDT,SXT,USDT,bybit,swap,True
SYN/USDT:USDT,SYN,USDT,bybit,swap,True
SYRUP/USDT:USDT,SYRUP,USDT,bybit,swap,True
TAC/USDT:USDT,TAC,USDT,bybit,swap,True
TAIKO/USDT:USDT,TAIKO,USDT,bybit,swap,True
TAO/USDC:USDC,TAO,USDC,bybit,swap,True
TAO/USDT:USDT,TAO,USDT,bybit,swap,True
TA/USDT:USDT,TA,USDT,bybit,swap,True
THETA/USDT:USDT,THETA,USDT,bybit,swap,True
THE/USDT:USDT,THE,USDT,bybit,swap,True
TIA/USDC:USDC,TIA,USDC,bybit,swap,True
TIA/USDT:USDT,TIA,USDT,bybit,swap,True
TLM/USDT:USDT,TLM,USDT,bybit,swap,True
TNSR/USDT:USDT,TNSR,USDT,bybit,swap,True
TON/USDC:USDC,TON,USDC,bybit,swap,True
TON/USDT:USDT,TON,USDT,bybit,swap,True
TOWNS/USDT:USDT,TOWNS,USDT,bybit,swap,True
TRB/USDT:USDT,TRB,USDT,bybit,swap,True
TREE/USDT:USDT,TREE,USDT,bybit,swap,True
TRIA/USDT:USDT,TRIA,USDT,bybit,swap,True
TRUMP/USDC:USDC,TRUMP,USDC,bybit,swap,True
TRUMP/USDT:USDT,TRUMP,USDT,bybit,swap,True
TRUST/USDT:USDT,TRUST,USDT,bybit,swap,True
TRUTH/USDT:USDT,TRUTH,USDT,bybit,swap,True
TRU/USDT:USDT,TRU,USDT,bybit,swap,True
TRX/USDC:USDC,TRX,USDC,bybit,swap,True
TRX/USDT:USDT,TRX,USDT,bybit,swap,True
TSTBSC/USDT:USDT,TSTBSC,USDT,bybit,swap,True
TURTLE/USDT:USDT,TURTLE,USDT,bybit,swap,True
T/USDT:USDT,T,USDT,bybit,swap,True
TUT/USDT:USDT,TUT,USDT,bybit,swap,True
TWT/USDC:USDC,TWT,USDC,bybit,swap,True
TWT/USDT:USDT,TWT,USDT,bybit,swap,True
UAI/USDT:USDT,UAI,USDT,bybit,swap,True
UB/USDT:USDT,UB,USDT,bybit,swap,True
UMA/USDT:USDT,UMA,USDT,bybit,swap,True
UNI/USDC:USDC,UNI,USDC,bybit,swap,True
UNI/USDT:USDT,UNI,USDT,bybit,swap,True
USD1/USDT:USDT,USD1,USDT,bybit,swap,True
USDC/USDT:USDT,USDC,USDT,bybit,swap,True
USDE/USDT:USDT,USDE,USDT,bybit,swap,True
USELESS/USDT:USDT,USELESS,USDT,bybit,swap,True
USTC/USDT:USDT,USTC,USDT,bybit,swap,True
USUAL/USDT:USDT,USUAL,USDT,bybit,swap,True
US/USDT:USDT,US,USDT,bybit,swap,True
VANA/USDT:USDT,VANA,USDT,bybit,swap,True
VANRY/USDT:USDT,VANRY,USDT,bybit,swap,True
VELODROME/USDT:USDT,VELODROME,USDT,bybit,swap,True
VELO/USDT:USDT,VELO,USDT,bybit,swap,True
VELVET/USDT:USDT,VELVET,USDT,bybit,swap,True
VET/USDT:USDT,VET,USDT,bybit,swap,True
VINE/USDT:USDT,VINE,USDT,bybit,swap,True
VIRTUAL/USDC:USDC,VIRTUAL,USDC,bybit,swap,True
VIRTUAL/USDT:USDT,VIRTUAL,USDT,bybit,swap,True
VVV/USDT:USDT,VVV,USDT,bybit,swap,True
WAL/USDT:USDT,WAL,USDT,bybit,swap,True
WAVES/USDT:USDT,WAVES,USDT,bybit,swap,True
WAXP/USDT:USDT,WAXP,USDT,bybit,swap,True
WCT/USDT:USDT,WCT,USDT,bybit,swap,True
WET/USDT:USDT,WET,USDT,bybit,swap,True
WHITEWHALE/USDT:USDT,WHITEWHALE,USDT,bybit,swap,True
WIF/USDC:USDC,WIF,USDC,bybit,swap,True
WIF/USDT:USDT,WIF,USDT,bybit,swap,True
WLD/USDC:USDC,WLD,USDC,bybit,swap,True
WLD/USDT:USDT,WLD,USDT,bybit,swap,True
WLFI/USDC:USDC,WLFI,USDC,bybit,swap,True
WLFI/USDT:USDT,WLFI,USDT,bybit,swap,True
WOO/USDT:USDT,WOO,USDT,bybit,swap,True
W/USDT:USDT,W,USDT,bybit,swap,True
XAG/USDT:USDT,XAG,USDT,bybit,swap,True
XAI/USDT:USDT,XAI,USDT,bybit,swap,True
XAN/USDT:USDT,XAN,USDT,bybit,swap,True
XAUT/USDC:USDC,XAUT,USDC,bybit,swap,True
XAUT/USDT:USDT,XAUT,USDT,bybit,swap,True
XAUT/USDT:USDT-260410,XAUT,USDT,bybit,future,True
XAUT/USDT:USDT-260417,XAUT,USDT,bybit,future,True
XAUT/USDT:USDT-260424,XAUT,USDT,bybit,future,True
XAUT/USDT:USDT-260529,XAUT,USDT,bybit,future,True
XAU/USDT:USDT,XAU,USDT,bybit,swap,True
XCN/USDT:USDT,XCN,USDT,bybit,swap,True
XDC/USDT:USDT,XDC,USDT,bybit,swap,True
XION/USDT:USDT,XION,USDT,bybit,swap,True
XLM/USDC:USDC,XLM,USDC,bybit,swap,True
XLM/USDT:USDT,XLM,USDT,bybit,swap,True
XMR/USDC:USDC,XMR,USDC,bybit,swap,True
XMR/USDT:USDT,XMR,USDT,bybit,swap,True
XNY/USDT:USDT,XNY,USDT,bybit,swap,True
XPIN/USDT:USDT,XPIN,USDT,bybit,swap,True
XPL/USDC:USDC,XPL,USDC,bybit,swap,True
XPL/USDT:USDT,XPL,USDT,bybit,swap,True
XRP/USDC:USDC,XRP,USDC,bybit,swap,True
XRP/USDT:USDT,XRP,USDT,bybit,swap,True
XRP/USDT:USDT-260410,XRP,USDT,bybit,future,True
XRP/USDT:USDT-260417,XRP,USDT,bybit,future,True
XRP/USDT:USDT-260424,XRP,USDT,bybit,future,True
XRP/USDT:USDT-260529,XRP,USDT,bybit,future,True
XTZ/USDT:USDT,XTZ,USDT,bybit,swap,True
XVG/USDT:USDT,XVG,USDT,bybit,swap,True
XVS/USDT:USDT,XVS,USDT,bybit,swap,True
YB/USDT:USDT,YB,USDT,bybit,swap,True
YFI/USDT:USDT,YFI,USDT,bybit,swap,True
YGG/USDT:USDT,YGG,USDT,bybit,swap,True
YZY/USDT:USDT,YZY,USDT,bybit,swap,True
ZAMA/USDT:USDT,ZAMA,USDT,bybit,swap,True
ZBCN/USDT:USDT,ZBCN,USDT,bybit,swap,True
ZBT/USDT:USDT,ZBT,USDT,bybit,swap,True
ZEC/USDT:USDT,ZEC,USDT,bybit,swap,True
ZEN/USDT:USDT,ZEN,USDT,bybit,swap,True
ZEREBRO/USDT:USDT,ZEREBRO,USDT,bybit,swap,True
ZETA/USDT:USDT,ZETA,USDT,bybit,swap,True
ZIL/USDT:USDT,ZIL,USDT,bybit,swap,True
ZKC/USDT:USDT,ZKC,USDT,bybit,swap,True
ZKP/USDT:USDT,ZKP,USDT,bybit,swap,True
ZK/USDT:USDT,ZK,USDT,bybit,swap,True
ZORA/USDT:USDT,ZORA,USDT,bybit,swap,True
ZRO/USDT:USDT,ZRO,USDT,bybit,swap,True
ZRX/USDT:USDT,ZRX,USDT,bybit,swap,True
BP/USDT:USDT,BP,USDT,bybit,swap,False
MEGA/USDT:USDT,MEGA,USDT,bybit,swap,False
AAVE/USD:AAVE,AAVE,USD,bybit,swap,True
ADA/USD:ADA,ADA,USD,bybit,swap,True
APT/USD:APT,APT,USD,bybit,swap,True
AVAX/USD:AVAX,AVAX,USD,bybit,swap,True
BCH/USD:BCH,BCH,USD,bybit,swap,True
BTC/USD:BTC,BTC,USD,bybit,swap,True
BTC/USD:BTC-260626,BTC,USD,bybit,future,True
BTC/USD:BTC-260925,BTC,USD,bybit,future,True
DOGE/USD:DOGE,DOGE,USD,bybit,swap,True
DOT/USD:DOT,DOT,USD,bybit,swap,True
ETC/USD:ETC,ETC,USD,bybit,swap,True
ETH/USD:ETH,ETH,USD,bybit,swap,True
ETH/USD:ETH-260626,ETH,USD,bybit,future,True
ETH/USD:ETH-260925,ETH,USD,bybit,future,True
FIL/USD:FIL,FIL,USD,bybit,swap,True
LINK/USD:LINK,LINK,USD,bybit,swap,True
LTC/USD:LTC,LTC,USD,bybit,swap,True
MNT/USD:MNT,MNT,USD,bybit,swap,True
NEAR/USD:NEAR,NEAR,USD,bybit,swap,True
OP/USD:OP,OP,USD,bybit,swap,True
SOL/USD:SOL,SOL,USD,bybit,swap,True
SUI/USD:SUI,SUI,USD,bybit,swap,True
TON/USD:TON,TON,USD,bybit,swap,True
UNI/USD:UNI,UNI,USD,bybit,swap,True
WIF/USD:WIF,WIF,USD,bybit,swap,True
XLM/USD:XLM,XLM,USD,bybit,swap,True
XRP/USD:XRP,XRP,USD,bybit,swap,True
BTC/USDT:USDT-270326-78000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-78000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-76000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-76000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-74000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-74000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-72000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-72000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-68000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-68000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-66000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-66000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-64000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-64000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-62000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-62000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-300000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-300000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-250000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-250000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-200000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-200000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-150000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-150000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-120000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-120000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-110000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-110000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-90000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-90000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-80000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-80000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-70000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-70000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-60000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-60000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-50000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-270326-50000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-67000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-67000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-66000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-66000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-63000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-63000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-68000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-68000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-64000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-64000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-62000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-62000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-55000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-55000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-75000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-75000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-65000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-65000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-60000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-60000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-105000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-105000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-95000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-95000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-85000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-85000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-70000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-70000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-350000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-350000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-300000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-300000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-250000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-250000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-200000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-200000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-160000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-160000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-140000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-140000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-120000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-120000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-110000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-110000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-100000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-100000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-90000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-90000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-80000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-80000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-50000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-261225-50000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-20000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-20000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-40000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-40000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-63000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-63000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-61000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-61000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-59000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-59000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-58000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-58000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-56000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-56000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-54000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-54000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-52000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-52000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-68000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-68000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-67000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-67000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-66000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-66000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-64000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-64000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-62000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-62000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-78000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-78000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-75000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-75000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-73000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-73000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-65000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-65000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-60000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-60000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-105000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-105000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-95000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-95000-C,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-85000-P,BTC,USDT,bybit,option,True
BTC/USDT:USDT-260925-85000-C,BTC,USDT,bybit,option,True
