symbol,base,quote,exchange,type,active
DASH/USDC:USDC,DASH,USDC,coinbase,swap,True
ROBO/USDC:USDC,ROBO,USDC,coinbase,swap,True
SEI/USDC:USDC,SEI,USDC,coinbase,swap,True
TOWNS/USDC:USDC,TOWNS,USDC,coinbase,swap,True
ARB/USDC:USDC,ARB,USDC,coinbase,swap,True
2Z/USDC:USDC,2Z,USDC,coinbase,swap,True
VVV/USDC:USDC,VVV,USDC,coinbase,swap,True
PRL/USDC:USDC,PRL,USDC,coinbase,swap,True
MSFT/USDC:USDC,MSFT,USDC,coinbase,swap,True
ONDO/USDC:USDC,ONDO,USDC,coinbase,swap,True
RESOLV/USDC:USDC,RESOLV,USDC,coinbase,swap,True
NVDA/USDC:USDC,NVDA,USDC,coinbase,swap,True
WLD/USDC:USDC,WLD,USDC,coinbase,swap,True
ALT/USDC:USDC,ALT,USDC,coinbase,swap,True
OP/USDC:USDC,OP,USDC,coinbase,swap,True
SAHARA/USDC:USDC,SAHARA,USDC,coinbase,swap,True
BLUR/USDC:USDC,BLUR,USDC,coinbase,swap,True
AMZN/USDC:USDC,AMZN,USDC,coinbase,swap,True
AEVO/USDC:USDC,AEVO,USDC,coinbase,swap,True
SPY/USDC:USDC,SPY,USDC,coinbase,swap,True
PENGU/USDC:USDC,PENGU,USDC,coinbase,swap,True
POL/USDC:USDC,POL,USDC,coinbase,swap,True
PEOPLE/USDC:USDC,PEOPLE,USDC,coinbase,swap,True
NEO/USDC:USDC,NEO,USDC,coinbase,swap,True
KAT/USDC:USDC,KAT,USDC,coinbase,swap,True
TURBO/USDC:USDC,TURBO,USDC,coinbase,swap,True
1000SHIB/USDC:USDC,1000SHIB,USDC,coinbase,swap,True
PENDLE/USDC:USDC,PENDLE,USDC,coinbase,swap,True
A/USDC:USDC,A,USDC,coinbase,swap,True
GUN/USDC:USDC,GUN,USDC,coinbase,swap,True
ZORA/USDC:USDC,ZORA,USDC,coinbase,swap,True
1000BONK/USDC:USDC,1000BONK,USDC,coinbase,swap,True
TRB/USDC:USDC,TRB,USDC,coinbase,swap,True
ETC/USDC:USDC,ETC,USDC,coinbase,swap,True
SAGA/USDC:USDC,SAGA,USDC,coinbase,swap,True
IP/USDC:USDC,IP,USDC,coinbase,swap,True
ATH/USDC:USDC,ATH,USDC,coinbase,swap,True
THETA/USDC:USDC,THETA,USDC,coinbase,swap,True
EIGEN/USDC:USDC,EIGEN,USDC,coinbase,swap,True
KERNEL/USDC:USDC,KERNEL,USDC,coinbase,swap,True
1000MOG/USDC:USDC,1000MOG,USDC,coinbase,swap,True
VIRTUAL/USDC:USDC,VIRTUAL,USDC,coinbase,swap,True
QQQ/USDC:USDC,QQQ,USDC,coinbase,swap,True
BRETT/USDC:USDC,BRETT,USDC,coinbase,swap,True
POPCAT/USDC:USDC,POPCAT,USDC,coinbase,swap,True
GMT/USDC:USDC,GMT,USDC,coinbase,swap,True
AAPL/USDC:USDC,AAPL,USDC,coinbase,swap,True
PYTH/USDC:USDC,PYTH,USDC,coinbase,swap,True
BOME/USDC:USDC,BOME,USDC,coinbase,swap,True
TRIA/USDC:USDC,TRIA,USDC,coinbase,swap,True
LDO/USDC:USDC,LDO,USDC,coinbase,swap,True
XTZ/USDC:USDC,XTZ,USDC,coinbase,swap,True
ORDI/USDC:USDC,ORDI,USDC,coinbase,swap,True
VET/USDC:USDC,VET,USDC,coinbase,swap,True
ZK/USDC:USDC,ZK,USDC,coinbase,swap,True
PNUT/USDC:USDC,PNUT,USDC,coinbase,swap,True
TON/USDC:USDC,TON,USDC,coinbase,swap,True
AVNT/USDC:USDC,AVNT,USDC,coinbase,swap,True
SKY/USDC:USDC,SKY,USDC,coinbase,swap,True
SAND/USDC:USDC,SAND,USDC,coinbase,swap,True
KAITO/USDC:USDC,KAITO,USDC,coinbase,swap,True
APE/USDC:USDC,APE,USDC,coinbase,swap,True
COMP/USDC:USDC,COMP,USDC,coinbase,swap,True
ZRO/USDC:USDC,ZRO,USDC,coinbase,swap,True
MEME/USDC:USDC,MEME,USDC,coinbase,swap,True
AIXBT/USDC:USDC,AIXBT,USDC,coinbase,swap,True
KAS/USDC:USDC,KAS,USDC,coinbase,swap,True
RARE/USDC:USDC,RARE,USDC,coinbase,swap,True
INX/USDC:USDC,INX,USDC,coinbase,swap,True
ENS/USDC:USDC,ENS,USDC,coinbase,swap,True
ZEN/USDC:USDC,ZEN,USDC,coinbase,swap,True
INJ/USDC:USDC,INJ,USDC,coinbase,swap,True
ATOM/USDC:USDC,ATOM,USDC,coinbase,swap,True
RUNE/USDC:USDC,RUNE,USDC,coinbase,swap,True
IMX/USDC:USDC,IMX,USDC,coinbase,swap,True
BIGTIME/USDC:USDC,BIGTIME,USDC,coinbase,swap,True
BIO/USDC:USDC,BIO,USDC,coinbase,swap,True
ANIME/USDC:USDC,ANIME,USDC,coinbase,swap,True
STRK/USDC:USDC,STRK,USDC,coinbase,swap,True
RAY/USDC:USDC,RAY,USDC,coinbase,swap,True
BEAM/USDC:USDC,BEAM,USDC,coinbase,swap,True
OPN/USDC:USDC,OPN,USDC,coinbase,swap,True
SPK/USDC:USDC,SPK,USDC,coinbase,swap,True
STX/USDC:USDC,STX,USDC,coinbase,swap,True
CAKE/USDC:USDC,CAKE,USDC,coinbase,swap,True
0G/USDC:USDC,0G,USDC,coinbase,swap,True
SENT/USDC:USDC,SENT,USDC,coinbase,swap,True
JASMY/USDC:USDC,JASMY,USDC,coinbase,swap,True
S/USDC:USDC,S,USDC,coinbase,swap,True
NEIRO/USDC:USDC,NEIRO,USDC,coinbase,swap,True
1000FLOKI/USDC:USDC,1000FLOKI,USDC,coinbase,swap,True
KMNO/USDC:USDC,KMNO,USDC,coinbase,swap,True
AERO/USDC:USDC,AERO,USDC,coinbase,swap,True
ESP/USDC:USDC,ESP,USDC,coinbase,swap,True
PAXG/USDC:USDC,PAXG,USDC,coinbase,swap,True
SOPH/USDC:USDC,SOPH,USDC,coinbase,swap,True
SPX/USDC:USDC,SPX,USDC,coinbase,swap,True
MOODENG/USDC:USDC,MOODENG,USDC,coinbase,swap,True
INIT/USDC:USDC,INIT,USDC,coinbase,swap,True
AXS/USDC:USDC,AXS,USDC,coinbase,swap,True
ME/USDC:USDC,ME,USDC,coinbase,swap,True
BIRB/USDC:USDC,BIRB,USDC,coinbase,swap,True
AKT/USDC:USDC,AKT,USDC,coinbase,swap,True
EGLD/USDC:USDC,EGLD,USDC,coinbase,swap,True
SOMI/USDC:USDC,SOMI,USDC,coinbase,swap,True
ZAMA/USDC:USDC,ZAMA,USDC,coinbase,swap,True
AZTEC/USDC:USDC,AZTEC,USDC,coinbase,swap,True
MORPHO/USDC:USDC,MORPHO,USDC,coinbase,swap,True
CLANKER/USDC:USDC,CLANKER,USDC,coinbase,swap,True
1000TOSHI/USDC:USDC,1000TOSHI,USDC,coinbase,swap,True
BARD/USDC:USDC,BARD,USDC,coinbase,swap,True
NIL/USDC:USDC,NIL,USDC,coinbase,swap,True
SNX/USDC:USDC,SNX,USDC,coinbase,swap,True
UMA/USDC:USDC,UMA,USDC,coinbase,swap,True
