ticker,signal,confidence,buy_score,sell_score,current_price,price_change_1d,price_change_7d,price_change_30d,rsi,sma_20,sma_50,macd,macd_signal,relative_volume,week_52_position_pct,trailing_pe,forward_pe,peg_ratio,beta,target_mean,upside_pct,analyst_recommendation,factors,analyzed_at
AZTA,BUY,80,4,0,22.63,6.85,3.52,-22.71,56.15,21.561,27.4364,-1.6397,-2.14,1.26,12.63,39.017242,21.349056,,1.465,37.83333,67.18,buy,MACD Bullish Crossover; Analyst buy; High Upside Potential (67.2%),2026-04-05T23:06:24.910287
HASI,HOLD,50,3,3,37.11,-0.09,1.94,0.68,64.02,35.897,35.8483,0.2292,0.1178,0.62,83.92,26.31915,11.426231,,1.413,44.46667,19.82,strong_buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (64.0); MACD Above Signal; Price Above Upper BB; Analyst strong_buy,2026-04-05T23:06:24.917972
CERS,WEAK_BUY,65,3,1,1.86,-0.53,1.09,-22.82,62.69,1.8005,2.1286,-0.0876,-0.1136,0.44,40.22,,-372.0,,1.633,5.0,168.82,none,RSI Elevated (62.7); MACD Bullish Crossover; High Upside Potential (168.8%),2026-04-05T23:06:24.925740
TRST,BUY,80,4,2,44.52,1.04,3.13,-1.95,54.46,43.367,43.8881,0.0136,-0.1389,0.98,81.52,13.698462,15.512196,,0.577,,,none,MACD Bullish Crossover; Price Above Upper BB; Low P/E (13.7),2026-04-05T23:06:24.933398
BBT,HOLD,50,2,2,30.25,0.0,1.61,-4.81,70.65,29.239,29.6669,0.1291,0.0009,1.17,82.01,29.368933,7.7592554,,,34.85714,15.23,buy,RSI Overbought (70.6); MACD Above Signal; Analyst buy,2026-04-05T23:06:24.941174
HST,BUY,80,4,1,19.14,0.21,-0.7,-5.18,61.66,18.8561,19.0968,-0.0181,-0.0563,0.91,78.82,17.4,19.79215,,1.131,21.45,12.07,buy,RSI Elevated (61.7); MACD Bullish Crossover; Reasonable P/E (17.4); Analyst buy,2026-04-05T23:06:24.948996
DHI,BUY,80,4,0,139.69,1.04,1.45,-14.89,48.72,139.3845,150.0384,-4.0149,-4.5515,0.64,39.47,12.710647,11.34376,,1.445,160.13333,14.63,hold,MACD Bullish Crossover; Low P/E (12.7),2026-04-05T23:06:24.956716
BZAI,WEAK_BUY,65,3,2,1.79,-5.29,44.35,43.78,73.97,1.296,1.3183,0.1383,0.0441,0.84,13.72,,-11.1875,,0.004,5.8,224.02,strong_buy,RSI Overbought (74.0); MACD Above Signal; Analyst strong_buy; High Upside Potential (224.0%),2026-04-05T23:06:24.964462
AGNG,WEAK_BUY,65,2,0,35.959,-0.36,2.45,-5.93,54.41,35.5395,36.7678,-0.4262,-0.5751,0.22,70.79,26.554817,,,,,,none,MACD Bullish Crossover,2026-04-05T23:06:24.971998
DE,HOLD,50,1,1,575.71,0.88,-0.1,-12.84,49.95,574.9429,580.5391,-4.9572,-3.985,0.77,63.49,32.470955,24.804823,,0.992,664.01263,15.34,buy,MACD Below Signal; Analyst buy,2026-04-05T23:06:24.979681
APAM,BUY,80,4,1,36.57,0.03,-0.38,-12.09,60.73,36.121,39.5792,-0.904,-1.1733,1.54,24.25,9.029629,8.504651,,1.752,42.0,14.85,none,RSI Elevated (60.7); MACD Bullish Crossover; Low P/E (9.0),2026-04-05T23:06:24.987447
HPE,WEAK_BUY,65,3,1,24.61,2.63,-4.54,15.9,64.4,22.5923,22.0889,0.7037,0.5095,0.59,87.19,,9.0314245,,1.215,26.43053,7.4,buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (64.4); MACD Above Signal; Analyst buy,2026-04-05T23:06:24.995271
AA,BUY,80,4,1,71.53,-0.74,21.86,18.44,62.31,62.4881,61.3635,1.4086,0.1519,0.76,98.74,16.368422,12.536476,,1.697,67.4,-5.77,buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (62.3); MACD Above Signal; Reasonable P/E (16.4); Analyst buy,2026-04-05T23:06:25.003076
AZ,WEAK_BUY,65,3,2,7.48,0.0,7.32,35.51,71.69,6.0855,6.1337,0.3351,0.1446,0.78,33.71,,11.873016,,,22.5,200.8,strong_buy,RSI Overbought (71.7); MACD Above Signal; Analyst strong_buy; High Upside Potential (200.8%),2026-04-05T23:06:25.012426
AXTA,BUY,80,5,1,26.82,-3.04,-3.04,-22.22,45.33,27.529,31.1946,-1.1922,-1.4082,0.83,17.46,15.413793,9.496831,,1.33,37.78571,40.89,buy,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Reasonable P/E (15.4); Analyst buy; High Upside Potential (40.9%),2026-04-05T23:06:25.020191
BSCT,WEAK_BUY,65,2,0,18.675,0.11,0.46,-0.69,56.01,18.6371,18.7071,-0.0266,-0.0359,0.54,64.68,,,,,,,none,MACD Bullish Crossover,2026-04-05T23:06:25.027721
AVIR,HOLD,50,2,2,5.76,1.95,6.08,23.87,42.41,5.7395,4.925,0.1331,0.2041,0.8,82.73,,-4.158845,,0.157,8.83333,53.36,none,Uptrend (price > SMA20 > SMA50); MACD Bearish Crossover; High Upside Potential (53.4%),2026-04-05T23:06:25.035324
FNLC,BUY,80,4,1,28.6,1.1,2.58,-0.66,62.65,27.694,28.0536,0.0969,-0.0228,0.7,78.95,9.315961,,,0.511,,,none,RSI Elevated (62.7); MACD Bullish Crossover; Low P/E (9.3),2026-04-05T23:06:25.042965
BPYPP,BUY,80,4,0,16.01,-0.37,5.77,0.43,58.51,15.3965,15.5117,0.0932,-0.0196,0.68,80.65,7.290528,,,,,,none,MACD Bullish Crossover; Low P/E (7.3),2026-04-05T23:06:25.050645
APACU,HOLD,50,2,2,10.2,0.0,0.0,-3.45,75.0,10.1997,10.2798,-0.0253,-0.0289,0.0,40.65,,,,,,,none,RSI Overbought (75.0); MACD Bullish Crossover,2026-04-05T23:06:25.058258
BEEZ,WEAK_BUY,65,2,1,32.42,0.07,-0.11,-5.25,48.44,32.5568,33.37,-0.398,-0.4149,0.06,73.7,29.962511,,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover,2026-04-05T23:06:25.067251
AGMH,BUY,80,4,2,0.865,-6.69,-11.73,-38.21,26.17,1.0763,1.3471,-0.1363,-0.1308,0.13,0.2,0.026554158,,,2.451,,,none,Downtrend (price < SMA20 < SMA50); RSI Oversold (26.2); MACD Below Signal; Low P/E (0.0),2026-04-05T23:06:25.074744
AUBN,BUY,80,4,1,23.19,0.69,1.05,-8.72,48.39,23.5063,24.3326,-0.2956,-0.3428,0.17,41.9,11.150049,,,0.429,,,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Low P/E (11.2),2026-04-05T23:06:25.082413
MRK,BUY,80,4,2,120.87,0.02,1.26,-0.4,72.75,116.8425,116.6281,0.9614,0.4463,0.54,91.76,16.603022,12.405957,,0.275,128.59259,6.39,buy,Uptrend (price > SMA20 > SMA50); RSI Overbought (72.7); MACD Above Signal; Reasonable P/E (16.6); Analyst buy,2026-04-05T23:06:25.090190
RYAN,BUY,80,5,3,33.51,1.45,0.03,-18.59,32.5,34.9495,40.0704,-2.0302,-2.2136,0.94,4.59,71.29787,12.678486,,0.709,53.52941,59.74,buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (32.5); MACD Bullish Crossover; High P/E (71.3); Analyst buy; High Upside Potential (59.7%),2026-04-05T23:06:25.097924
CMPR,BUY,80,4,3,74.15,0.15,-0.35,2.64,60.04,71.9695,73.719,0.2638,-0.1268,0.72,82.47,75.66327,13.170515,,1.712,97.5,31.49,strong_buy,RSI Elevated (60.0); MACD Bullish Crossover; High P/E (75.7); Analyst strong_buy; High Upside Potential (31.5%),2026-04-05T23:06:25.105668
AQN,WEAK_BUY,65,3,0,6.23,0.0,0.42,-6.02,47.97,6.2132,6.4456,-0.0889,-0.0905,0.76,66.92,23.074074,15.362612,,0.888,6.75,8.35,hold,MACD Bullish Crossover; Reasonable P/E (23.1),2026-04-05T23:06:25.113409
ADAMZ,HOLD,50,2,2,17.51,0.39,-4.35,-9.09,15.4,18.4574,18.8709,-0.4461,-0.3142,0.85,15.29,,,,1.158,,,none,Downtrend (price < SMA20 < SMA50); RSI Oversold (15.4); MACD Below Signal,2026-04-05T23:06:25.120997
ALMS,HOLD,50,2,2,23.37,2.82,-5.8,-16.45,45.78,24.8495,26.2723,-1.0336,-0.7439,0.68,74.03,,-7.227843,,,38.4,64.31,strong_buy,Downtrend (price < SMA20 < SMA50); MACD Below Signal; Analyst strong_buy; High Upside Potential (64.3%),2026-04-05T23:06:25.128661
PL,WEAK_BUY,65,3,1,35.88,16.83,1.44,50.13,65.86,28.7845,26.1068,1.9084,1.6448,1.82,96.58,,-1794.0001,,1.833,35.0,-2.45,buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (65.9); MACD Above Signal; Analyst buy,2026-04-05T23:06:25.136427
MSTR,WEAK_BUY,65,3,2,119.83,-2.4,-13.87,-8.56,33.08,134.9965,136.2728,-4.1221,-2.1562,0.78,4.44,,3.2934356,,3.56,374.07144,212.17,strong_buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (33.1); MACD Below Signal; Analyst strong_buy; High Upside Potential (212.2%),2026-04-05T23:06:25.144209
ON,WEAK_BUY,65,3,2,62.19,-0.02,-1.44,-10.01,58.28,59.878,63.3626,-0.6807,-1.0664,0.82,72.92,214.44827,15.384692,,1.524,68.27586,9.79,buy,MACD Bullish Crossover; High P/E (214.4); Analyst buy,2026-04-05T23:06:25.151979
WMB,WEAK_SELL,65,1,2,72.0,0.24,-2.45,-0.63,43.63,73.2662,71.1773,0.3063,0.7408,0.73,80.74,33.64486,27.838999,,0.653,78.75864,9.39,buy,MACD Bearish Crossover; Analyst buy,2026-04-05T23:06:25.159713
USAR,WEAK_BUY,65,3,2,15.92,7.57,-4.33,-7.6,33.0,17.5332,19.7986,-1.2225,-1.007,0.68,24.0,,-51.35484,,1.366,31.8,99.75,strong_buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (33.0); MACD Below Signal; Analyst strong_buy; High Upside Potential (99.7%),2026-04-05T23:06:25.167426
ECPG,HOLD,50,3,3,71.14,0.38,0.41,21.79,68.69,68.9925,63.2666,1.8625,2.0801,0.83,92.85,6.520623,5.326844,,1.266,82.66667,16.2,none,Uptrend (price > SMA20 > SMA50); RSI Elevated (68.7); MACD Bearish Crossover; Low P/E (6.5),2026-04-05T23:06:25.175170
INVX,HOLD,50,2,2,24.46,0.95,0.25,-3.97,52.53,24.909,25.3994,-0.3244,-0.2798,0.83,71.4,20.383331,14.065555,,,30.33333,24.01,none,Downtrend (price < SMA20 < SMA50); MACD Below Signal; Reasonable P/E (20.4); High Upside Potential (24.0%),2026-04-05T23:06:25.182872
GM,BUY,80,5,1,72.54,-3.33,-5.31,-10.79,50.47,74.245,78.5415,-1.2112,-1.3624,0.97,67.23,22.183487,5.228127,,1.345,94.88462,30.8,buy,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Reasonable P/E (22.2); Analyst buy; High Upside Potential (30.8%),2026-04-05T23:06:25.190587
AVTX,BUY,80,4,1,17.76,6.35,27.31,24.98,63.28,15.3468,15.5388,-0.1119,-0.3919,1.92,82.92,,-6.266761,,0.944,37.88889,113.34,strong_buy,RSI Elevated (63.3); MACD Bullish Crossover; Analyst strong_buy; High Upside Potential (113.3%),2026-04-05T23:06:25.198413
MCD,WEAK_BUY,65,3,2,307.14,-0.05,-1.46,-6.19,24.03,316.304,320.4826,-4.5501,-3.5911,0.8,40.61,25.702093,21.377356,,0.532,344.84848,12.28,buy,Downtrend (price < SMA20 < SMA50); RSI Oversold (24.0); MACD Below Signal; Analyst buy,2026-04-05T23:06:25.206229
KODK,SELL,80,3,4,11.25,20.32,30.36,47.44,86.39,8.0895,7.7094,0.6603,0.3731,6.56,94.61,,,,1.363,,,none,Uptrend (price > SMA20 > SMA50); RSI Overbought (86.4); MACD Above Signal; Price Above Upper BB; High Volume + Price Up,2026-04-05T23:06:25.214044
ANGL,WEAK_BUY,65,3,2,28.81,0.28,0.89,-2.1,56.58,28.6023,28.9847,-0.134,-0.1767,2.64,66.08,60.259914,,,,,,none,MACD Bullish Crossover; High P/E (60.3); High Volume + Price Up,2026-04-05T23:06:25.221648
BKU,BUY,80,5,2,45.54,0.35,0.42,-9.05,72.0,44.2055,46.8456,-0.384,-0.702,0.62,72.51,12.90085,10.010024,,1.256,54.09091,18.78,buy,RSI Overbought (72.0); MACD Bullish Crossover; Low P/E (12.9); Analyst buy,2026-04-05T23:06:25.229526
L,BUY,80,4,0,107.69,0.98,1.21,-1.84,48.72,107.2725,107.8065,-0.5386,-0.54,0.72,79.93,13.51192,37.134483,,0.591,,,none,MACD Bullish Crossover; Low P/E (13.5),2026-04-05T23:06:25.237250
BEDY,WEAK_BUY,65,3,0,26.98,-0.08,-0.06,-4.07,59.81,26.7631,27.2876,-0.1181,-0.1725,0.53,35.4,18.557251,,,,,,none,MACD Bullish Crossover; Reasonable P/E (18.6),2026-04-05T23:06:25.244856
CONL,WEAK_SELL,65,1,2,6.74,-2.03,-12.13,-8.92,34.58,8.465,8.582,-0.7138,-0.5019,0.8,2.55,,,,,,,none,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (34.6); MACD Below Signal,2026-04-05T23:06:25.252448
PZZA,HOLD,50,1,1,34.99,6.64,5.65,10.76,41.65,34.0065,33.6879,-0.1446,-0.1056,0.89,20.77,38.87778,19.215984,,1.171,37.90909,8.34,none,Uptrend (price > SMA20 > SMA50); MACD Below Signal,2026-04-05T23:06:25.260356
BSVN,BUY,80,6,1,41.07,0.69,3.04,-5.27,65.24,39.6592,41.8207,-0.3123,-0.6271,0.58,44.19,9.126667,8.993424,,0.944,51.33333,24.99,buy,RSI Elevated (65.2); MACD Bullish Crossover; Low P/E (9.1); Analyst buy; High Upside Potential (25.0%),2026-04-05T23:06:25.268132
LHX,HOLD,50,1,1,356.0,0.59,1.13,0.31,47.82,356.847,353.755,-1.5264,-0.4042,0.64,87.34,41.686184,26.062084,,0.746,389.3684,9.37,buy,MACD Below Signal; Analyst buy,2026-04-05T23:06:25.275944
CC,WEAK_BUY,65,3,2,21.55,0.14,3.76,27.11,73.58,19.31,18.3246,1.0854,0.8305,0.69,93.38,,9.714821,,1.403,19.77778,-8.22,buy,Uptrend (price > SMA20 > SMA50); RSI Overbought (73.6); MACD Above Signal; Analyst buy,2026-04-05T23:06:25.283715
HLX,HOLD,50,3,3,9.61,2.56,-3.13,7.49,63.21,9.474,8.9386,0.2475,0.2939,0.64,78.2,45.761906,17.633026,,1.15,11.75,22.27,buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (63.2); MACD Bearish Crossover; Analyst buy; High Upside Potential (22.3%),2026-04-05T23:06:25.291428
ACRS,BUY,80,4,3,4.2,1.45,16.99,29.63,65.14,3.6285,3.5146,0.1463,0.093,0.39,82.03,,-5.6,,0.679,8.28571,97.28,strong_buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (65.1); MACD Above Signal; Price Above Upper BB; Analyst strong_buy; High Upside Potential (97.3%),2026-04-05T23:06:25.299165
ADAMN,WEAK_SELL,65,0,2,21.77,-0.23,-0.3,-1.88,46.67,21.8004,21.89,-0.0932,-0.0823,0.57,69.38,,,,1.158,,,none,Downtrend (price < SMA20 < SMA50); MACD Below Signal,2026-04-05T23:06:25.306838
CURB,WEAK_SELL,65,2,3,26.19,0.85,2.22,-3.28,47.07,26.1803,25.9789,-0.1447,-0.0891,0.75,68.26,70.78378,74.828575,,,28.88889,10.31,buy,Uptrend (price > SMA20 > SMA50); MACD Below Signal; High P/E (70.8); Analyst buy,2026-04-05T23:06:25.316166
DOCS,STRONG_BUY,95,8,1,22.77,-0.7,-5.83,-10.88,31.31,24.334,27.7804,-1.2633,-1.3877,0.68,1.74,19.134453,14.02344,,1.419,39.54545,73.67,buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (31.3); MACD Bullish Crossover; Price Below Lower BB; Reasonable P/E (19.1); Analyst buy; High Upside Potential (73.7%),2026-04-05T23:06:25.323881
HFWA,BUY,80,5,1,26.1,-0.19,2.03,-7.68,65.32,25.337,26.3592,-0.0767,-0.2316,0.69,68.49,13.316326,8.95882,,0.484,30.8,18.01,buy,RSI Elevated (65.3); MACD Bullish Crossover; Low P/E (13.3); Analyst buy,2026-04-05T23:06:25.331551
WRN,BUY,80,4,3,2.54,-3.05,2.42,-19.37,40.65,2.6215,3.0628,-0.1664,-0.1906,0.53,48.81,254.0,-141.11111,,1.905,4.875,91.93,strong_buy,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; High P/E (254.0); Analyst strong_buy; High Upside Potential (91.9%),2026-04-05T23:06:25.339299
REAX,BUY,80,4,1,2.53,-2.69,5.86,-3.8,62.86,2.443,2.7912,-0.0768,-0.1217,0.51,7.11,,-63.25,,1.04,5.4,113.44,strong_buy,RSI Elevated (62.9); MACD Bullish Crossover; Analyst strong_buy; High Upside Potential (113.4%),2026-04-05T23:06:25.347052
SYY,BUY,80,5,2,71.16,-0.66,-13.41,-20.45,19.31,80.3531,83.5405,-3.309,-1.9394,1.49,16.34,19.180593,14.16658,,0.693,88.13333,23.85,buy,Downtrend (price < SMA20 < SMA50); RSI Oversold (19.3); MACD Below Signal; Reasonable P/E (19.2); Analyst buy; High Upside Potential (23.9%),2026-04-05T23:06:25.354709
BASV,WEAK_BUY,65,3,0,27.035,-0.16,-0.73,-5.69,57.15,26.8275,27.7966,-0.2587,-0.3455,0.24,48.67,19.435595,,,,,,none,MACD Bullish Crossover; Reasonable P/E (19.4),2026-04-05T23:06:25.362258
TCMD,BUY,80,5,2,24.6,-5.28,-8.75,-14.35,29.16,26.9587,28.0111,-0.8013,-0.6427,0.52,54.84,30.0,16.621622,,0.986,38.0,54.47,none,Downtrend (price < SMA20 < SMA50); RSI Oversold (29.2); MACD Below Signal; Price Below Lower BB; High Upside Potential (54.5%),2026-04-05T23:06:25.369933
INDB,WEAK_BUY,65,3,1,76.78,0.75,3.34,-7.2,67.14,74.6291,78.4576,-0.7485,-1.1917,0.75,70.67,17.292791,9.253947,,0.809,89.6,16.7,none,RSI Elevated (67.1); MACD Bullish Crossover; Reasonable P/E (17.3),2026-04-05T23:06:25.377596
THG,BUY,80,4,0,176.1,2.2,3.28,0.65,55.67,172.4488,173.2791,-0.2849,-0.6531,1.07,70.11,9.718543,9.709359,,0.303,199.75,13.43,none,MACD Bullish Crossover; Low P/E (9.7),2026-04-05T23:06:25.385225
BJDX,WEAK_BUY,65,2,0,1.95,3.17,0.52,-3.47,53.01,1.926,2.3989,-0.1023,-0.1286,0.04,0.77,,-6.0937505,,0.673,,,none,MACD Bullish Crossover,2026-04-05T23:06:25.392941
BPYPO,BUY,80,5,0,15.15,0.66,2.43,1.91,57.71,14.8551,14.8396,0.029,-0.0024,0.55,65.89,6.8989067,,,,,,none,Uptrend (price > SMA20 > SMA50); MACD Bullish Crossover; Low P/E (6.9),2026-04-05T23:06:25.400672
BVFL,BUY,80,4,3,19.51,2.58,2.31,0.36,61.07,18.912,19.1482,0.0367,-0.027,0.53,94.17,13.643357,,,0.092,,,none,RSI Elevated (61.1); MACD Bullish Crossover; Price Above Upper BB; Low P/E (13.6),2026-04-05T23:06:25.408448
CMS,BUY,80,4,0,78.58,0.85,4.16,3.59,54.3,76.821,75.1552,0.55,0.4779,0.7,97.31,22.260624,18.823948,,0.424,79.76923,1.51,buy,Uptrend (price > SMA20 > SMA50); MACD Above Signal; Reasonable P/E (22.3); Analyst buy,2026-04-05T23:06:25.416292
BRCB,BUY,80,4,3,13.18,0.3,-11.25,1.46,29.62,15.013,14.857,-0.6922,-0.4293,0.68,8.84,,49.52653,,,24.57143,86.43,strong_buy,Strong Downtrend (below both SMAs); RSI Oversold (29.6); MACD Below Signal; Analyst strong_buy; High Upside Potential (86.4%),2026-04-05T23:06:25.424048
BLKB,BUY,80,4,2,38.03,1.28,-3.38,-22.59,21.04,42.3575,47.0182,-2.9011,-2.6038,1.16,4.96,16.046413,6.4919767,,1.183,59.8,57.24,none,Downtrend (price < SMA20 < SMA50); RSI Oversold (21.0); MACD Below Signal; Reasonable P/E (16.0); High Upside Potential (57.2%),2026-04-05T23:06:25.431824
BMR,HOLD,50,2,2,1.42,1.43,-7.79,-15.98,25.81,1.5835,1.7135,-0.0962,-0.0784,0.2,5.38,,,,3.833,,,none,Downtrend (price < SMA20 < SMA50); RSI Oversold (25.8); MACD Below Signal,2026-04-05T23:06:25.439431
EDIT,BUY,80,4,1,2.67,2.3,15.09,49.16,60.36,2.407,2.1422,0.0951,0.0814,0.64,48.52,,-3.0940738,,2.042,5.5,105.99,buy,Uptrend (price > SMA20 > SMA50); RSI Elevated (60.4); MACD Above Signal; Analyst buy; High Upside Potential (106.0%),2026-04-05T23:06:25.447188
BACCU,BUY,80,4,1,10.35,-0.38,-0.38,-0.96,0.0,10.413,10.4498,-0.0241,-0.025,0.06,19.54,,,,,,,none,Downtrend (price < SMA20 < SMA50); RSI Oversold (0.0); MACD Bullish Crossover,2026-04-05T23:06:25.454636
NCMI,WEAK_BUY,65,3,2,3.0,-0.66,-6.54,-11.01,32.1,3.257,3.3853,-0.1131,-0.087,1.54,2.45,,19.35484,,1.417,5.375,79.17,buy,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (32.1); MACD Below Signal; Analyst buy; High Upside Potential (79.2%),2026-04-05T23:06:25.462399
BPAC,WEAK_SELL,65,1,2,10.0,0.0,0.1,0.2,50.0,9.9965,9.9854,0.0053,0.0056,1.29,59.09,,,,,,,none,Uptrend (price > SMA20 > SMA50); MACD Bearish Crossover,2026-04-05T23:06:25.469834
HTH,BUY,80,4,1,35.93,-0.17,1.04,-7.35,63.66,35.452,36.9848,-0.3348,-0.4902,1.32,65.7,13.609848,15.487069,,0.915,39.0,8.54,hold,RSI Elevated (63.7); MACD Bullish Crossover; Low P/E (13.6),2026-04-05T23:06:25.477506
BRTX,BUY,80,4,0,0.278,-2.46,-10.32,27.23,45.82,0.2773,0.4895,-0.0421,-0.0611,0.08,4.74,,-0.5346154,,0.266,8.0,2777.7,strong_buy,MACD Bullish Crossover; Analyst strong_buy; High Upside Potential (2777.7%),2026-04-05T23:06:25.485140
OR,BUY,80,4,0,40.27,0.4,16.0,-7.66,50.01,38.2829,41.382,-1.2181,-1.7173,0.75,73.21,36.944954,23.81065,,1.374,51.75,28.51,buy,MACD Bullish Crossover; Analyst buy; High Upside Potential (28.5%),2026-04-05T23:06:25.492997
CVNA,BUY,80,4,0,313.91,0.58,1.73,-6.75,55.37,304.903,348.7496,-10.3232,-15.2935,0.51,48.92,37.19313,29.289263,,3.614,428.5,36.5,buy,MACD Bullish Crossover; Analyst buy; High Upside Potential (36.5%),2026-04-05T23:06:25.500750
CENTA,BUY,80,4,2,31.54,-1.78,-4.05,-10.47,44.81,32.1775,32.5406,-0.141,-0.0952,0.92,48.95,12.873469,10.547684,,0.542,43.75,38.71,buy,Downtrend (price < SMA20 < SMA50); MACD Below Signal; Low P/E (12.9); Analyst buy; High Upside Potential (38.7%),2026-04-05T23:06:25.508395
CLIR,WEAK_BUY,65,3,1,4.83,2.55,35.29,-18.14,60.73,4.2405,5.3222,-0.3265,-0.507,0.48,19.97,,-8.049999,,1.196,20.0,314.08,none,RSI Elevated (60.7); MACD Bullish Crossover; High Upside Potential (314.1%),2026-04-05T23:06:25.516029
ARCB,WEAK_BUY,65,3,2,100.51,0.85,4.95,-4.36,78.88,91.9605,97.0233,0.4217,-0.93,0.63,78.5,38.3626,13.829856,,1.425,100.25,-0.26,buy,RSI Overbought (78.9); MACD Bullish Crossover; Analyst buy,2026-04-05T23:06:25.523752
WSBF,WEAK_BUY,65,3,1,18.21,-0.16,-0.87,0.28,67.91,17.9145,17.9648,0.1156,0.0893,1.53,90.78,12.304053,18.029703,,0.768,,,none,RSI Elevated (67.9); MACD Above Signal; Low P/E (12.3),2026-04-05T23:06:25.531453
AVXL,BUY,80,4,2,2.99,-3.55,9.12,-27.43,25.44,3.943,4.2414,-0.4097,-0.2836,0.74,3.34,,-21.357143,,1.178,22.0,635.79,strong_buy,Downtrend (price < SMA20 < SMA50); RSI Oversold (25.4); MACD Below Signal; Analyst strong_buy; High Upside Potential (635.8%),2026-04-05T23:06:25.539211
CCOI,WEAK_BUY,65,3,1,19.0,3.77,3.6,2.3,50.99,19.451,21.7855,-0.9784,-1.0609,0.66,7.43,,-8.016878,,0.743,26.18182,37.8,none,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; High Upside Potential (37.8%),2026-04-05T23:06:25.546952
HPP,BUY,80,4,1,5.65,2.54,0.36,-11.3,37.31,6.082,6.9822,-0.3965,-0.4188,0.64,2.37,,-1.6916169,,1.529,11.77273,108.37,hold,Downtrend (price < SMA20 < SMA50); RSI Near Oversold (37.3); MACD Bullish Crossover; High Upside Potential (108.4%),2026-04-05T23:06:25.554736
AVGX,WEAK_SELL,65,0,2,36.03,0.5,-3.64,-13.14,44.34,37.9095,39.5344,-1.5868,-1.4567,0.31,43.28,,,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Below Signal,2026-04-05T23:06:25.562304
AFRI,WEAK_BUY,65,2,0,9.78,1.14,3.71,-2.1,58.27,9.589,9.7823,-0.0653,-0.1018,0.38,58.48,,,,0.369,,,none,MACD Bullish Crossover,2026-04-05T23:06:25.569927
CIFR,HOLD,50,2,2,12.82,1.42,-19.27,-12.49,43.16,14.0715,15.2974,-0.6627,-0.4934,0.65,46.32,,23.74074,,3.028,27.1,111.39,strong_buy,Downtrend (price < SMA20 < SMA50); MACD Below Signal; Analyst strong_buy; High Upside Potential (111.4%),2026-04-05T23:06:25.577675
SKWD,BUY,80,6,1,43.93,2.0,1.81,-6.29,44.56,44.0175,45.0183,-0.6914,-0.7645,0.54,13.62,10.793612,8.030272,,0.603,61.45455,39.89,buy,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Low P/E (10.8); Analyst buy; High Upside Potential (39.9%),2026-04-05T23:06:25.585404
REXR,WEAK_BUY,65,3,1,33.12,0.82,0.35,-10.87,41.97,33.791,36.2424,-1.048,-1.0845,0.54,23.4,38.511627,34.6799,,1.276,41.25,24.55,hold,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; High Upside Potential (24.5%),2026-04-05T23:06:25.593167
TNGX,WEAK_BUY,65,3,2,21.63,1.93,3.59,77.3,75.2,18.837,14.9314,1.8154,1.7267,0.84,97.31,,-13.569635,,1.315,21.4,-1.06,strong_buy,Uptrend (price > SMA20 > SMA50); RSI Overbought (75.2); MACD Above Signal; Analyst strong_buy,2026-04-05T23:06:25.602816
UMBF,BUY,80,6,1,115.04,0.34,2.06,-8.97,64.17,111.5441,119.6716,-1.637,-2.5738,0.76,61.06,12.383208,8.764712,,0.765,143.08333,24.38,buy,RSI Elevated (64.2); MACD Bullish Crossover; Low P/E (12.4); Analyst buy; High Upside Potential (24.4%),2026-04-05T23:06:25.610517
HLNE,BUY,80,5,1,94.19,-2.91,-6.61,-11.52,46.48,99.2352,114.6703,-4.5907,-5.3001,1.1,4.19,16.789661,14.697347,,1.338,168.57143,78.97,buy,Downtrend (price < SMA20 < SMA50); MACD Bullish Crossover; Reasonable P/E (16.8); Analyst buy; High Upside Potential (79.0%),2026-04-05T23:06:25.618342
BOEG,WEAK_BUY,65,2,0,13.195,0.85,8.35,-21.62,47.41,13.0249,15.7758,-1.0417,-1.2335,0.32,27.61,,,,,,,none,MACD Bullish Crossover,2026-04-05T23:06:25.625890
BOTZ,WEAK_SELL,65,0,2,33.4,-1.47,-2.85,-14.4,41.9,34.499,36.5772,-1.0927,-1.0691,0.72,60.05,30.176735,,,,,,none,Downtrend (price < SMA20 < SMA50); MACD Below Signal,2026-04-05T23:06:25.633503
